Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2021-05-12 07:00:00 PM,30687.145,30300.781,30901.936,29686.668,29793.668,30619.829,1568.179,1114.0,25683.0,920.0,0.0,522.0,130.0,1338.0,0.0,0.0,107.0,0.0,-2.0,-3.333,0.0,-15.0,524.676,0.0,286.326,15.159,826.161,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10261.75,1425.759,11687,509,726.0,81.8,43.7,32.5
2021-05-12 08:00:00 PM,28764.764,28280.532,28809.851,27987.711,27993.211,28742.278,1535.714,1111.0,25642.91,920.0,0.0,6.0,0.0,409.0,0.0,0.0,5.5,0.0,-2.0,-5.199,0.0,-94.0,445.813,0.0,288.571,14.683,749.067,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10394.83,1425.759,11820,589,727.0,80.6,43.3,30.12
2021-05-12 09:00:00 PM,26535.297,26381.253,26824.047,26113.801,26113.801,26752.605,1527.109,1115.0,25395.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-1310.0,371.427,0.0,252.059,15.318,638.804,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10399.024,1466.846,11865,87,727.0,80.2,42.5,29.43
2021-05-12 10:00:00 PM,24516.655,24361.858,24783.883,24354.068,24354.068,24711.133,1719.479,1099.0,24279.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-1938.0,309.701,0.0,31.936,15.428,357.065,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10562.883,1542.769,12105,652,727.0,81.4,44.0,30.56
2021-05-12 11:00:00 PM,22999.654,22810.673,23148.038,22997.801,22997.801,23276.307,1654.051,1110.0,23235.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-2261.0,263.115,0.0,0.0,15.391,278.506,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10763.406,1553.146,12316,552,727.0,83.0,46.0,32.82
2021-05-13 12:00:00 AM,22385.079,21866.567,22218.023,22053.201,22053.201,22301.554,1562.93,1104.0,22376.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.799,0.0,-2341.0,233.141,0.0,0.0,15.212,248.353,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10823.806,1569.839,12393,645,625.0,84.2,47.6,35.65
2021-05-13 01:00:00 AM,21973.626,21473.572,21878.055,21662.801,21662.801,21926.752,1517.002,1109.0,22045.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-2405.0,248.451,0.0,0.0,15.5,263.951,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10887.454,1569.839,12457,293,518.0,85.8,49.6,38.43
2021-05-13 02:00:00 AM,21823.659,21348.131,21791.91,21372.268,21372.268,21842.401,1535.815,1111.0,21845.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.732,0.0,-2497.0,454.648,0.0,0.0,15.485,470.133,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10936.724,1569.839,12506,563,505.0,87.8,51.2,41.33
2021-05-13 03:00:00 AM,22134.383,21558.451,22051.093,21457.935,21457.935,22093.823,1625.375,1118.0,21939.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-2513.0,620.646,0.0,0.0,15.242,635.888,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10929.355,1568.839,12498,194,505.0,89.4,53.2,44.56
2021-05-13 04:00:00 AM,23597.388,22836.579,23383.762,22821.801,22821.801,23586.243,1745.652,1134.0,22047.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-1273.0,749.423,0.0,0.0,15.019,764.442,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,11019.254,1554.839,12574,093,506.0,90.8,55.2,47.76
2021-05-13 05:00:00 AM,27181.015,25522.472,26179.662,25027.935,25027.935,25922.882,1636.067,1149.0,22896.0,921.0,0.0,0.0,20.0,108.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-59.0,845.961,0.0,33.36,15.626,894.947,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,11052.658,1554.839,12607,497,505.0,92.4,55.9,48.58
2021-05-13 06:00:00 AM,29640.759,27555.303,28274.813,27090.068,27090.068,28060.66,1474.212,1161.0,23984.0,921.0,0.0,0.0,222.0,824.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-15.0,904.117,0.905,49.985,15.585,970.592,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10889.341,1554.839,12444,18,596.0,92.4,55.5,48.42
2021-05-13 07:00:00 AM,28674.537,27085.089,27986.43,26844.801,26844.801,28048.529,1346.472,1163.0,23646.0,921.0,0.0,0.0,299.0,839.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-16.0,952.307,186.431,49.952,15.038,1203.728,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,10907.572,1544.285,12451,857,729.0,92.1,55.2,46.54
2021-05-13 08:00:00 AM,28073.261,26987.405,28538.98,26654.935,26654.935,28588.689,1333.662,1131.0,23379.0,921.0,0.0,0.0,114.0,1128.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-11.0,927.438,978.903,11.481,15.932,1933.754,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,11105.236,1536.215,12641,451,728.0,92.1,53.6,45.13
2021-05-13 09:00:00 AM,27130.855,26624.091,28667.143,26070.801,26070.801,28456.116,1330.597,1079.0,23173.0,921.0,0.0,0.0,90.0,834.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-19.0,848.676,1383.252,137.276,16.111,2385.315,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12026.956,1364.371,13391,327,704.0,91.8,52.0,42.9
2021-05-13 10:00:00 AM,26670.072,26128.439,28424.803,25646.984,25646.984,28216.186,1416.037,1086.0,23385.0,921.0,0.0,0.0,8.0,280.0,0.0,0.0,0.0,0.049,-2.0,-5.065,0.0,-26.0,786.405,1541.367,225.327,16.103,2569.202,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12390.002,1325.81,13715,812,550.0,91.2,51.2,41.1
2021-05-13 11:00:00 AM,26307.833,25719.97,28142.397,25555.973,25555.973,28109.084,1468.474,1094.0,23250.0,920.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.038,-2.0,-5.065,0.0,-22.0,694.997,1598.975,243.095,16.044,2553.111,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12551.023,1332.61,13883,633,434.0,91.2,51.2,40.45
2021-05-13 12:00:00 PM,25970.834,25356.149,27860.831,25395.935,25395.935,27930.606,1510.785,1098.0,23047.0,920.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-20.0,667.022,1610.725,242.008,14.916,2534.671,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12672.611,1327.46,14000,071,421.0,91.2,51.2,39.62
2021-05-13 01:00:00 PM,25821.875,25215.248,27767.168,24906.068,24906.068,27707.42,1467.087,1092.0,22818.0,920.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-28.0,952.918,1575.579,257.489,15.366,2801.352,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2960.4,12585.024,1332.41,13917,434,421.0,91.2,50.8,38.91
2021-05-13 02:00:00 PM,25914.21,25489.701,28012.902,24919.801,24919.801,27806.876,1395.164,1111.0,22500.0,920.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-26.0,1023.793,1504.262,343.467,15.553,2887.075,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2968.0,12334.018,1332.41,13666,428,420.0,90.8,50.8,38.61
2021-05-13 03:00:00 PM,26804.56,26089.538,28412.063,25767.201,25767.201,28355.925,1416.719,1128.0,23147.0,920.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,-2.0,-4.799,0.0,-22.0,888.506,1335.469,349.392,15.357,2588.724,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2968.0,12322.105,1343.978,13666,083,420.0,90.8,50.0,37.59
2021-05-13 04:00:00 PM,28145.68,27435.837,29234.489,27362.007,27362.007,29264.535,1471.879,1141.0,23628.0,918.0,0.0,436.0,0.0,1246.0,0.0,0.0,0.0,13.739,-2.0,-3.732,0.0,-15.0,730.367,789.28,367.562,15.319,1902.528,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2968.0,12160.806,1355.408,13516,214,530.0,90.6,49.6,36.56
2021-05-13 05:00:00 PM,30869.931,29593.628,30729.903,29727.314,29946.864,31045.502,1485.004,1182.0,23989.0,920.0,0.0,917.0,329.0,2097.0,141.55,0.0,78.0,301.646,-2.0,-3.333,0.0,-3.0,638.366,105.465,339.544,15.263,1098.638,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2918.6,12068.812,1263.066,13331,878,575.0,89.4,48.0,34.85
2021-05-13 06:00:00 PM,32218.089,31177.119,32091.497,30277.433,30882.733,31770.745,1195.385,1189.0,23964.0,921.0,0.0,1419.0,465.0,1996.0,402.3,0.0,203.0,331.632,-2.0,-3.199,0.0,-3.0,565.567,0.405,306.493,15.547,888.012,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12088.925,1253.33,13342,255,575.0,87.0,46.8,31.57
2021-05-13 07:00:00 PM,30483.654,29296.697,30214.4,29324.207,29449.207,30266.232,1466.29,1150.0,23573.0,921.0,0.0,1287.0,60.0,2009.0,0.0,0.0,125.0,334.673,-2.0,-3.466,0.0,-5.0,511.226,0.0,290.521,15.278,817.025,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12562.374,1178.963,13741,337,576.0,85.0,44.8,28.54
2021-05-13 08:00:00 PM,28789.635,27589.343,28451.79,28108.774,28114.274,28789.933,1588.963,1147.0,23446.0,920.0,0.0,1302.0,0.0,980.0,0.0,0.0,5.5,335.24,-2.0,-3.466,0.0,-16.0,389.826,0.0,271.155,14.678,675.659,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12694.926,1197.627,13892,554,576.0,83.0,43.3,25.05
2021-05-13 09:00:00 PM,26305.604,25601.396,26351.492,26386.61,26386.61,26838.263,1609.445,1142.0,23353.17,920.0,0.0,815.0,0.0,59.0,0.0,0.0,0.0,257.906,-2.0,-3.466,0.0,-155.0,299.479,0.0,136.853,15.321,451.653,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12608.339,1331.15,13939,489,576.0,82.6,42.5,22.75
2021-05-13 10:00:00 PM,24270.841,23824.953,24476.204,24419.801,24419.801,24746.232,1742.857,1123.0,23072.0,920.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-701.0,310.752,0.0,0.013,15.666,326.431,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12655.982,1316.65,13972,632,576.0,82.6,43.3,22.55
2021-05-13 11:00:00 PM,22787.617,22642.658,23056.869,23042.201,23042.201,23385.147,1656.443,1118.0,22898.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.799,0.0,-1887.0,328.424,0.0,0.0,14.522,342.946,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12690.166,1316.65,14006,816,576.0,83.0,44.0,23.22
2021-05-14 12:00:00 AM,22088.873,21929.371,22293.445,22200.935,22200.935,22557.747,1662.904,1112.0,22659.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-2483.0,342.732,0.0,0.0,14.08,356.812,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12480.793,1316.65,13797,443,505.0,84.6,45.6,25.12
2021-05-14 01:00:00 AM,21784.39,21540.315,21893.643,21814.315,21814.315,22174.379,1617.149,1102.0,22327.38,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-2528.0,345.638,0.0,0.0,14.426,360.064,2612.74,2211.09,500.0,25.58,5349.41,46338.0,2911.0,12386.097,1316.65,13702,747,413.0,86.6,47.2,28.34
2021-05-14 02:00:00 AM,21673.528,21417.897,21820.845,21663.268,21663.268,21959.854,1575.288,1099.0,22016.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.732,0.0,-2364.0,281.834,0.0,0.0,14.752,296.586,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,12428.962,1316.65,13745,612,413.0,88.2,48.8,31.69
2021-05-14 03:00:00 AM,22031.1,21664.253,22104.722,21978.801,21978.801,22259.664,1611.963,1097.0,22277.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,-2309.0,266.814,0.0,0.0,14.049,280.863,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,12349.556,1306.033,13655,589,424.0,89.7,50.0,34.85
2021-05-14 04:00:00 AM,23631.993,23048.837,23472.071,23321.615,23321.615,23625.143,1665.043,1115.0,23023.68,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-1731.0,284.239,0.0,4.429,14.86,303.528,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,12200.791,1267.65,13468,441,442.0,91.5,50.8,38.01
2021-05-14 05:00:00 AM,27206.742,25651.332,26109.06,25792.068,25792.068,26250.876,1555.966,1132.0,23512.0,921.0,0.0,0.0,8.0,331.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-105.0,395.471,0.0,47.917,15.42,458.808,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3479.6,12125.233,1267.65,13392,883,442.0,91.8,51.2,41.15
2021-05-14 06:00:00 AM,29565.333,27777.082,28276.863,28108.442,28108.442,28695.516,1609.519,1153.0,23970.42,921.0,0.0,405.0,210.0,1311.0,0.0,0.0,0.0,151.754,-2.0,-3.732,0.0,-8.0,517.143,0.987,53.069,15.875,587.074,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3670.0,11684.154,1267.65,12951,804,442.0,91.2,50.0,40.98
2021-05-14 07:00:00 AM,28785.288,27594.584,28342.612,27746.327,27746.327,28592.6,1381.523,1150.0,24063.0,920.0,0.0,462.0,364.0,471.0,0.0,0.0,0.0,339.793,-2.0,-3.466,0.0,-18.0,605.598,173.992,51.844,14.839,846.273,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3670.0,11481.634,1213.654,12695,288,442.0,89.7,50.0,39.21
2021-05-14 08:00:00 AM,28554.959,27856.258,29350.937,27369.23,27369.23,28997.882,1330.969,978.0,23676.0,920.0,0.0,599.0,138.0,746.0,0.0,0.0,0.0,338.696,-2.0,-3.466,0.0,-21.0,634.937,928.245,51.073,14.397,1628.652,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3670.0,11832.496,1195.41,13027,906,442.0,89.4,49.6,38.07
2021-05-14 09:00:00 AM,27795.909,27297.076,29409.817,26643.794,26643.794,28774.648,1303.517,967.0,23296.0,920.0,0.0,553.0,2.0,868.0,0.0,0.0,0.0,58.86,-2.0,-3.066,0.0,-16.0,603.789,1369.916,142.529,14.62,2130.854,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3622.4,12041.445,1267.674,13309,119,442.0,89.0,49.6,36.68
2021-05-14 10:00:00 AM,27131.548,26732.957,29258.17,26072.668,26072.668,28631.877,1436.132,958.0,23263.0,920.0,0.0,290.0,0.0,663.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-16.0,803.624,1523.451,217.012,15.122,2559.209,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3432.0,12411.615,1355.88,13767,495,442.0,87.8,48.8,35.28
2021-05-14 11:00:00 AM,26884.345,26367.877,29077.196,25504.668,25504.668,28406.709,1469.419,951.0,23236.0,920.0,0.0,127.0,0.0,293.0,0.0,0.0,0.0,0.0,-2.0,-3.333,0.0,-17.0,1083.283,1578.229,225.278,15.251,2902.041,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3432.0,12151.954,1355.88,13507,834,441.0,86.2,48.0,34.91
2021-05-14 12:00:00 PM,26310.888,25774.301,28636.877,24919.934,24919.934,28080.617,1431.03,1020.0,22997.0,920.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,-2.0,-3.066,0.0,-23.0,1337.87,1595.46,215.916,11.437,3160.683,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3432.0,12391.538,1361.807,13753,344,441.0,85.4,47.8,34.91
2021-05-14 01:00:00 PM,25934.936,25332.579,28411.106,24495.534,24495.534,27778.443,1438.937,1053.0,22550.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-21.0,1499.237,1553.865,216.684,13.123,3282.909,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3432.0,12444.282,1373.66,13817,942,441.0,85.4,47.6,34.85
2021-05-14 02:00:00 PM,25946.72,25343.131,28498.527,24298.801,24298.801,27454.177,1438.497,1047.0,22361.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-23.0,1438.085,1451.054,250.529,15.708,3155.376,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3387.867,12425.817,1373.66,13799,477,440.0,85.4,47.6,34.91
2021-05-14 03:00:00 PM,26639.226,25747.687,28634.168,24593.534,24593.534,27467.163,1450.026,1053.0,22650.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.466,0.0,-23.0,1354.001,1218.156,284.862,16.61,2873.629,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,12311.793,1373.66,13685,453,493.0,85.4,47.6,34.85
2021-05-14 04:00:00 PM,27753.628,26669.937,29012.946,25924.801,25924.801,28214.446,1500.814,1091.0,23413.0,920.0,0.0,0.0,0.0,522.0,0.0,0.0,0.0,0.0,-2.0,-3.199,0.0,-16.0,1268.92,670.866,334.373,15.486,2289.645,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,12203.919,1373.66,13577,579,576.0,85.0,47.2,34.85
2021-05-14 05:00:00 PM,29871.453,28710.807,30434.331,27950.483,27950.483,29572.995,1637.027,1124.0,23917.2,920.0,0.0,295.0,66.0,1581.0,0.0,0.0,0.0,67.749,-2.0,-3.466,0.0,-15.0,1178.963,92.372,335.942,15.235,1622.512,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,11900.93,1346.559,13247,488,576.0,84.2,46.8,34.36
2021-05-14 06:00:00 PM,30967.593,29785.46,31286.229,28656.696,28656.696,30228.236,1637.607,1093.0,23859.0,920.0,0.0,533.0,510.0,1353.0,0.0,0.0,0.0,408.895,-2.0,-3.199,0.0,-15.0,1252.706,0.217,302.69,15.927,1571.54,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,11802.832,1231.33,13034,162,576.0,81.8,46.0,31.94
2021-05-14 07:00:00 PM,29624.978,28387.657,29854.201,27268.374,27268.374,28865.434,1453.806,1088.0,23958.0,920.0,0.0,161.0,365.0,790.0,0.0,0.0,0.0,11.906,-2.0,-4.532,0.0,-19.0,1292.876,0.0,288.45,15.734,1597.06,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,11772.573,1231.33,13003,903,576.0,80.2,45.6,30.0
2021-05-14 08:00:00 PM,28008.373,27018.474,28437.309,26090.935,26090.935,27840.568,1535.546,1096.0,23681.0,920.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-38.0,1454.046,0.0,280.379,15.208,1749.633,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3101.0,11861.491,1367.104,13228,595,576.0,79.4,45.6,28.41
2021-05-14 09:00:00 PM,26049.108,25276.799,26608.706,24378.455,24378.455,26298.022,1517.752,1101.0,23375.52,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-1011.0,1720.37,0.0,183.78,15.417,1919.567,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3118.5,12029.983,1390.81,13420,793,576.0,79.0,45.6,27.45
2021-05-14 10:00:00 PM,24408.848,23480.412,24785.013,23047.068,23047.068,24750.386,1716.865,1100.0,22882.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-1848.0,1687.221,0.0,0.017,16.08,1703.318,2612.74,2211.09,500.0,25.58,5349.41,46338.0,3877.667,11629.507,1390.81,13020,317,576.0,79.4,46.8,28.28
2021-05-14 11:00:00 PM,22937.156,22070.263,23227.987,21587.068,21587.068,23247.058,1644.455,1112.0,22001.0,919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-2438.0,1644.268,0.0,0.0,15.722,1659.99,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4091.0,11593.006,1390.81,12983,816,532.0,81.0,48.0,30.25
2021-05-15 12:00:00 AM,22258.246,21216.99,22373.577,20753.935,20753.935,22289.178,1598.285,752.0,21274.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-2185.0,1520.031,0.0,0.0,15.212,1535.243,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4227.833,11300.564,1390.81,12691,374,504.0,83.0,49.6,33.37
2021-05-15 01:00:00 AM,21815.394,20600.784,21689.189,20238.068,20238.068,21816.102,1612.31,491.0,21302.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-2469.0,1561.965,0.0,0.0,16.069,1578.034,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4281.0,11660.723,1390.81,13051,533,505.0,84.6,50.8,36.2
2021-05-15 02:00:00 AM,21606.883,20260.256,21293.398,20054.401,20054.401,21683.403,1550.116,934.0,20715.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.599,0.0,-2508.0,1612.793,0.0,0.0,16.209,1629.002,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4281.0,11722.144,1390.81,13112,954,505.0,86.2,52.8,39.56
2021-05-15 03:00:00 AM,21871.712,20446.05,21483.923,20178.998,20178.998,21691.256,1553.261,1111.0,20640.93,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-2487.0,1496.926,0.0,0.0,15.332,1512.258,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4281.0,11731.405,1390.81,13122,215,505.0,87.8,53.6,42.38
2021-05-15 04:00:00 AM,22325.026,21093.031,22133.635,20843.935,20843.935,22150.295,1620.555,1118.0,21302.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-2490.0,1290.52,0.0,0.0,15.84,1306.36,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4281.0,11803.577,1390.81,13194,387,506.0,89.7,55.5,45.47
2021-05-15 05:00:00 AM,23092.082,21811.315,22887.117,21624.068,21624.068,22892.403,1726.274,1103.0,21012.0,920.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-1412.0,1251.805,0.0,0.349,16.181,1268.335,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4459.333,11744.813,1390.81,13135,623,507.0,91.2,57.5,48.58
2021-05-15 06:00:00 AM,24452.418,23022.621,24117.851,23717.068,23717.068,25021.402,1625.14,1178.0,21164.0,920.0,0.0,0.0,165.0,376.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-79.0,1248.203,0.835,39.53,15.766,1304.334,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,11368.216,1390.81,12759,026,507.0,92.1,58.5,50.47
2021-05-15 07:00:00 AM,25952.223,24727.916,26028.562,24988.935,24988.935,26370.669,1640.606,1279.0,21432.0,920.0,0.0,0.0,403.0,968.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-6.0,1158.771,158.435,48.703,15.825,1381.734,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,11278.415,1390.81,12669,225,507.0,92.7,58.5,50.47
2021-05-15 08:00:00 AM,27297.331,25947.261,27887.757,25761.801,25761.801,27875.751,1654.745,1289.0,21896.0,921.0,0.0,0.0,24.0,1639.0,0.0,0.0,0.0,0.0,-2.0,-5.199,0.0,0.0,1140.806,903.441,53.562,16.141,2113.95,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,11379.703,1390.81,12770,513,507.0,91.8,58.5,49.5
2021-05-15 09:00:00 AM,27565.721,26220.829,28730.25,25742.068,25742.068,28375.528,1658.656,1276.0,22237.0,921.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,-2.0,-4.932,0.0,-5.0,1112.706,1343.014,160.817,16.923,2633.46,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,11451.013,1390.81,12841,823,506.0,90.6,54.4,47.04
2021-05-15 10:00:00 AM,27051.566,25732.386,28777.326,25062.935,25062.935,28177.532,1701.479,1276.0,22025.0,921.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-13.0,1395.633,1479.08,222.714,17.17,3114.597,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,11588.007,1390.81,12978,817,505.0,89.7,53.2,45.08
2021-05-15 11:00:00 AM,26738.968,24826.284,28178.288,24300.115,24300.115,27762.839,1671.898,1277.0,21557.18,921.0,0.0,0.0,0.0,568.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-16.0,1674.866,1545.272,225.55,17.036,3462.724,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,11742.416,1370.81,13113,226,505.0,89.0,51.2,43.71
2021-05-15 12:00:00 PM,26400.707,24280.658,27825.16,23808.201,23808.201,27436.73,1732.929,1286.0,20271.0,920.0,0.0,0.0,0.0,1341.0,0.0,0.0,0.0,0.0,-2.0,-4.799,0.0,-3.0,1843.335,1550.737,217.358,17.099,3628.529,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,13106.604,1290.81,14397,414,486.0,88.6,50.8,42.96
2021-05-15 01:00:00 PM,25899.982,23627.803,27262.834,23520.935,23520.935,27113.643,1685.446,1290.0,20239.0,920.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,0.0,-2.0,-5.065,0.0,-5.0,1847.829,1510.052,217.506,17.321,3592.708,2612.74,2211.09,500.0,25.58,5349.41,46338.0,4421.0,13382.53,1290.81,14673,34,475.0,87.0,48.0,41.21
